A/Qatar/16-VI-21-3994833/2021	2021-08-11	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365824	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3999123/2021	2021-08-12	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365825	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-4035218/2021	2021-08-13	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365826	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-4035811/2021	2021-08-13	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365827	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-4036102/2021	2021-08-13	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365828	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/24-VI-21-3909543/2021	2021-08-08	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365829	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/24-VI-21-3942034/2021	2021-08-09	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365830	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/24-VI-21-3942752/2021	2021-08-09	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365831	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/24-VI-21-3948134/2021	2021-08-10	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365832	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/24-VI-21-3962572/2021	2021-08-10	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365833	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/24-VI-21-3986733/2021	2021-08-11	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365834	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/24-VI-21-4041206/2021	2021-08-13	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365835	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/24-VI-21-4043041/2021	2021-08-13	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365836	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/34-VI-21-3664968/2021	2021-07-27	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365837	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/39-VI-21-4147440/2021	2021-08-17	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365838	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/39-VI-21-4154225/2021	2021-08-17	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365839	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/47-VI-21-3968065/2021	2021-08-10	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365840	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/47-VI-21-3971441/2021	2021-08-10	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365841	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/47-VI-21-3991750/2021	2021-08-11	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365842	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/47-VI-21-3995023/2021	2021-08-11	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365843	Crick Worldwide Influenza Centre	Supreme Health Council
A/Tripoli/5638/2021	2021-09-07	h3n2_flu	Asia	Lebanon	Human	EPI_ISL_6915270	Crick Worldwide Influenza Centre	Rafic Hariri University Hospital 4th floor DNA/Research Lab
A/Baabda/5555/2021	2021-09-01	h3n2_flu	Asia	Lebanon	Human	EPI_ISL_6915271	Crick Worldwide Influenza Centre	Rafic Hariri University Hospital 4th floor DNA/Research Lab
A/Beirut/5518/2021	2021-09-01	h3n2_flu	Asia	Lebanon	Human	EPI_ISL_6915272	Crick Worldwide Influenza Centre	Rafic Hariri University Hospital 4th floor DNA/Research Lab
A/Beirut/5517/2021	2021-09-01	h3n2_flu	Asia	Lebanon	Human	EPI_ISL_6915273	Crick Worldwide Influenza Centre	Rafic Hariri University Hospital 4th floor DNA/Research Lab
A/Beirut/5509/2021	2021-09-01	h3n2_flu	Asia	Lebanon	Human	EPI_ISL_6915274	Crick Worldwide Influenza Centre	Rafic Hariri University Hospital 4th floor DNA/Research Lab
A/Tripoli/5644/2021	2021-09-07	h3n2_flu	Asia	Lebanon	Human	EPI_ISL_6915280	Crick Worldwide Influenza Centre	Rafic Hariri University Hospital 4th floor DNA/Research Lab
A/India/Aurangabad-QC_21_57/2021_Sept	2021-09-11	h3n2_flu	Asia	India	Human	EPI_ISL_8831112	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Aurangabad-QC_21_55/2021_Sept	2021-09-03	h3n2_flu	Asia	India	Human	EPI_ISL_8832177	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/Myanmar/I022/2021	2021-10-21	h3n2_flu	Asia	Myanmar	Human	EPI_ISL_9109639	National Institute of Infectious Diseases (NIID)	National Health Laboratory
A/Myanmar/I029/2021	2021-10-21	h3n2_flu	Asia	Myanmar	Human	EPI_ISL_9109650	National Institute of Infectious Diseases (NIID)	National Health Laboratory
A/Myanmar/I046/2021	2021-10-21	h3n2_flu	Asia	Myanmar	Human	EPI_ISL_9109660	National Institute of Infectious Diseases (NIID)	National Health Laboratory
A/Myanmar/I027/2021	2021-10-21	h3n2_flu	Asia	Myanmar	Human	EPI_ISL_9109813	National Institute of Infectious Diseases (NIID)	National Health Laboratory
A/YOKOHAMA/1/2021	2021-12-23	h3n2_flu	Asia	Japan	Human	EPI_ISL_9109814	National Institute of Infectious Diseases (NIID)	Yokohama City Institute of Public Health.
A/Bangladesh/9028/2021	2021-10-30	h3n2_flu	Asia	Bangladesh	Human	EPI_ISL_9388964	Centers for Disease Control and Prevention	icddr,b International Centre for Diarrhoeal Disease Research, Bangladesh
A/Bangladesh/9019/2021	2021-09-20	h3n2_flu	Asia	Bangladesh	Human	EPI_ISL_9388970	Centers for Disease Control and Prevention	icddr,b International Centre for Diarrhoeal Disease Research, Bangladesh
A/Bangladesh/2031/2021	2021-09-16	h3n2_flu	Asia	Bangladesh	Human	EPI_ISL_9388987	Centers for Disease Control and Prevention	icddr,b International Centre for Diarrhoeal Disease Research, Bangladesh
A/Bangladesh/4037/2021	2021-11-23	h3n2_flu	Asia	Bangladesh	Human	EPI_ISL_9389004	Centers for Disease Control and Prevention	icddr,b International Centre for Diarrhoeal Disease Research, Bangladesh
A/Iran/86/Ab/8A/2021	2021-11-09	h3n2_flu	Asia	Iran	Human	EPI_ISL_9593231	Crick Worldwide Influenza Centre	Tehran University of Medical Sciences
A/Iran/Mehr28/2021	2021-10-14	h3n2_flu	Asia	Iran	Human	EPI_ISL_9593234	Crick Worldwide Influenza Centre	Tehran University of Medical Sciences
A/Iran/Aban12/2021	2021-10-28	h3n2_flu	Asia	Iran	Human	EPI_ISL_9593235	Crick Worldwide Influenza Centre	Tehran University of Medical Sciences
A/Iran/Aban11/2021	2021-10-30	h3n2_flu	Asia	Iran	Human	EPI_ISL_9593237	Crick Worldwide Influenza Centre	Tehran University of Medical Sciences
A/Iran/80/Ab/8A/2021	2021-11-03	h3n2_flu	Asia	Iran	Human	EPI_ISL_9593238	Crick Worldwide Influenza Centre	Tehran University of Medical Sciences
A/Iran/81/Ab/18A/2021	2021-11-03	h3n2_flu	Asia	Iran	Human	EPI_ISL_9593239	Crick Worldwide Influenza Centre	Tehran University of Medical Sciences
A/Iran/83/Ab/8A/2021	2021-11-03	h3n2_flu	Asia	Iran	Human	EPI_ISL_9593240	Crick Worldwide Influenza Centre	Tehran University of Medical Sciences
